Sales_ID,Order_ID,Product_ID,Sales,Quantity,Discount,Profit,Customer_ID,Order_Date,Ship_Date,Ship_Mode,Country,City,State,Postal_code,Region,Customer_Name,Segment,Category,Sub_category,Product_Name,Order_Year,Order_Month_No,Order_Month,Quarter,Day_Name,Week_Number,Processing_Days,Profit_Margin,Average_Selling_Price
8853,CA-2014-119977,OFF-PA-10003823,123.92,4,0.0,55.764,DN-13690,2014-10-08,2014-10-13,Second Class,United States,New York City,New York,10011,East,Duane Noonan,Consumer,Office Supplies,Paper,Xerox 197,2014,10,October,4,Wednesday,41,5,45.0,30.98
8854,US-2015-115343,OFF-SU-10000898,55.6,5,0.2,6.255,FO-14305,2015-09-22,2015-09-25,First Class,United States,Philadelphia,Pennsylvania,19143,East,Frank Olsen,Consumer,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",2015,9,September,3,Tuesday,39,3,11.249999999999998,11.120000000000001
8855,US-2015-115343,TEC-AC-10003832,617.98,3,0.2,-7.7247,FO-14305,2015-09-22,2015-09-25,First Class,United States,Philadelphia,Pennsylvania,19143,East,Frank Olsen,Consumer,Technology,Accessories,Logitech P710e Mobile Speakerphone,2015,9,September,3,Tuesday,39,3,-1.2499919091232725,205.99333333333334
8856,CA-2017-163671,OFF-BI-10001679,21.31,3,0.2,7.992,DP-13105,2017-12-24,2017-12-30,Standard Class,United States,Meridian,Idaho,83642,West,Dave Poirier,Corporate,Office Supplies,Binders,GBC Instant Index System for Binding Systems,2017,12,December,4,Sunday,51,6,37.503519474425154,7.103333333333333
8857,CA-2017-135909,TEC-AC-10002335,209.94,6,0.0,39.8886,JW-15220,2017-10-13,2017-10-20,Standard Class,United States,Sacramento,California,95823,West,Jane Waco,Corporate,Technology,Accessories,Logitech Media Keyboard K200,2017,10,October,4,Friday,41,7,18.999999999999996,34.99
8858,CA-2017-135909,TEC-PH-10003187,31.98,2,0.2,-7.996,JW-15220,2017-10-13,2017-10-20,Standard Class,United States,Sacramento,California,95823,West,Jane Waco,Corporate,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,2017,10,October,4,Friday,41,7,-25.003126954346467,15.99
8859,CA-2017-135909,OFF-BI-10003527,5083.96,5,0.2,1906.485,JW-15220,2017-10-13,2017-10-20,Standard Class,United States,Sacramento,California,95823,West,Jane Waco,Corporate,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,2017,10,October,4,Friday,41,7,37.5,1016.792
8860,US-2017-114356,TEC-PH-10003171,35.96,1,0.2,3.596,TT-21460,2017-08-20,2017-08-26,Standard Class,United States,Charlotte,North Carolina,28205,South,Tonja Turnell,Home Office,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,2017,8,August,3,Sunday,33,6,10.0,35.96
8861,CA-2015-125934,OFF-LA-10000414,31.05,3,0.0,14.904,SN-20560,2015-09-11,2015-09-18,Standard Class,United States,Paterson,New Jersey,7501,East,Skye Norling,Home Office,Office Supplies,Labels,Avery 503,2015,9,September,3,Friday,37,7,48.0,10.35
8862,CA-2015-125934,FUR-FU-10002107,8.92,4,0.0,3.9248,SN-20560,2015-09-11,2015-09-18,Standard Class,United States,Paterson,New Jersey,7501,East,Skye Norling,Home Office,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,2015,9,September,3,Friday,37,7,44.0,2.23
8863,CA-2015-125934,OFF-BI-10004593,209.6,4,0.0,96.416,SN-20560,2015-09-11,2015-09-18,Standard Class,United States,Paterson,New Jersey,7501,East,Skye Norling,Home Office,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,2015,9,September,3,Friday,37,7,46.0,52.4
8864,CA-2015-125934,OFF-AP-10003860,111.04,4,0.0,29.9808,SN-20560,2015-09-11,2015-09-18,Standard Class,United States,Paterson,New Jersey,7501,East,Skye Norling,Home Office,Office Supplies,Appliances,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,2015,9,September,3,Friday,37,7,26.999999999999996,27.76
8865,CA-2015-125934,OFF-PA-10000556,38.88,6,0.0,18.6624,SN-20560,2015-09-11,2015-09-18,Standard Class,United States,Paterson,New Jersey,7501,East,Skye Norling,Home Office,Office Supplies,Paper,Xerox 208,2015,9,September,3,Friday,37,7,48.00000000000001,6.48
8866,CA-2015-158148,OFF-AP-10003281,36.27,3,0.0,10.881,JM-15865,2015-12-20,2015-12-26,Standard Class,United States,Arlington,Virginia,22204,South,John Murray,Consumer,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,2015,12,December,4,Sunday,51,6,30.0,12.090000000000002
8867,CA-2014-120411,FUR-BO-10004218,493.43,5,0.3,-70.49,SB-20185,2014-09-20,2014-09-23,First Class,United States,Chicago,Illinois,60653,Central,Sarah Brown,Consumer,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",2014,9,September,3,Saturday,38,3,-14.285714285714285,98.686
8868,CA-2014-120411,TEC-PH-10002185,11.12,2,0.2,3.475,SB-20185,2014-09-20,2014-09-23,First Class,United States,Chicago,Illinois,60653,Central,Sarah Brown,Consumer,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,2014,9,September,3,Saturday,38,3,31.250000000000007,5.56
8869,CA-2016-158260,TEC-MA-10003176,686.4,2,0.2,77.22,CC-12475,2016-11-04,2016-11-08,Standard Class,United States,San Diego,California,92037,West,Cindy Chapman,Consumer,Technology,Machines,Okidata B400 Printer,2016,11,November,4,Friday,44,4,11.25,343.2
8870,CA-2017-101805,OFF-BI-10002003,15.92,5,0.2,5.373,SH-19975,2017-12-01,2017-12-06,Standard Class,United States,Seattle,Washington,98105,West,Sally Hughsby,Corporate,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,2017,12,December,4,Friday,48,5,33.75,3.184
8871,CA-2017-101805,FUR-FU-10000023,70.68,12,0.0,31.0992,SH-19975,2017-12-01,2017-12-06,Standard Class,United States,Seattle,Washington,98105,West,Sally Hughsby,Corporate,Furniture,Furnishings,Eldon Wave Desk Accessories,2017,12,December,4,Friday,48,5,43.99999999999999,5.890000000000001
8872,CA-2017-101805,OFF-ST-10002756,541.24,4,0.0,5.4124,SH-19975,2017-12-01,2017-12-06,Standard Class,United States,Seattle,Washington,98105,West,Sally Hughsby,Corporate,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",2017,12,December,4,Friday,48,5,1.0,135.31
8873,US-2014-105137,TEC-MA-10002694,101.99,2,0.7,-71.3958,RB-19435,2014-10-10,2014-10-10,Same Day,United States,Columbus,Ohio,43229,East,Richard Bierner,Consumer,Technology,Machines,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,2014,10,October,4,Friday,41,0,-70.00274536719286,50.995
8874,US-2014-105137,OFF-BI-10002429,18.26,2,0.7,-13.3936,RB-19435,2014-10-10,2014-10-10,Same Day,United States,Columbus,Ohio,43229,East,Richard Bierner,Consumer,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",2014,10,October,4,Friday,41,0,-73.34939759036143,9.13
8875,CA-2017-142489,OFF-BI-10003684,21.99,5,0.8,-32.985,TC-21295,2017-11-14,2017-11-16,Second Class,United States,Houston,Texas,77095,Central,Toby Carlisle,Consumer,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,2017,11,November,4,Tuesday,46,2,-150.0,4.398
8876,US-2016-141264,OFF-SU-10003505,185.38,2,0.2,-34.758,CT-11995,2016-08-13,2016-08-19,Standard Class,United States,Irving,Texas,75061,Central,Carol Triggs,Consumer,Office Supplies,Supplies,Premier Electric Letter Opener,2016,8,August,3,Saturday,32,6,-18.74959542561226,92.69
8877,US-2016-141264,OFF-AP-10002534,58.92,1,0.8,-153.2024,CT-11995,2016-08-13,2016-08-19,Standard Class,United States,Irving,Texas,75061,Central,Carol Triggs,Consumer,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,2016,8,August,3,Saturday,32,6,-260.0176510522743,58.92
8878,CA-2017-126928,TEC-MA-10004626,480.0,4,0.0,225.6,GZ-14470,2017-09-17,2017-09-23,Standard Class,United States,Morristown,New Jersey,7960,East,Gary Zandusky,Consumer,Technology,Machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer,2017,9,September,3,Sunday,37,6,47.0,120.0
8879,CA-2017-126928,OFF-ST-10000615,34.05,3,0.0,9.534,GZ-14470,2017-09-17,2017-09-23,Standard Class,United States,Morristown,New Jersey,7960,East,Gary Zandusky,Consumer,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",2017,9,September,3,Sunday,37,6,28.000000000000004,11.35
8880,US-2015-107944,OFF-PA-10000659,192.72,11,0.0,92.5056,AM-10360,2015-03-23,2015-03-25,First Class,United States,Los Angeles,California,90008,West,Alice McCarthy,Corporate,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",2015,3,March,1,Monday,13,2,48.0,17.52
8881,US-2015-107944,TEC-AC-10000736,239.97,3,0.0,86.3892,AM-10360,2015-03-23,2015-03-25,First Class,United States,Los Angeles,California,90008,West,Alice McCarthy,Corporate,Technology,Accessories,Logitech G600 MMO Gaming Mouse,2015,3,March,1,Monday,13,2,36.0,79.99
8882,CA-2016-135594,TEC-AC-10003038,50.12,7,0.2,-0.6265,AH-10120,2016-06-30,2016-07-03,Second Class,United States,Aurora,Illinois,60505,Central,Adrian Hane,Home Office,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,2016,6,June,2,Thursday,26,3,-1.25,7.159999999999999
8883,US-2017-115252,TEC-PH-10004071,15.98,2,0.2,1.3986,MY-18295,2017-10-20,2017-10-25,Standard Class,United States,Durham,North Carolina,27707,South,Muhammed Yedwab,Corporate,Technology,Phones,PayAnywhere Card Reader,2017,10,October,4,Friday,42,5,8.752190237797247,7.99
8884,US-2017-115252,OFF-PA-10001667,14.35,3,0.2,4.485,MY-18295,2017-10-20,2017-10-25,Standard Class,United States,Durham,North Carolina,27707,South,Muhammed Yedwab,Corporate,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),2017,10,October,4,Friday,42,5,31.254355400696866,4.783333333333333
8885,CA-2014-107398,OFF-BI-10001982,6.53,4,0.7,-4.5696,BS-11590,2014-08-25,2014-08-30,Standard Class,United States,Columbus,Ohio,43229,East,Brendan Sweed,Corporate,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,2014,8,August,3,Monday,35,5,-69.97856049004595,1.6325
8886,CA-2014-107398,OFF-BI-10004141,2.86,3,0.7,-2.2896,BS-11590,2014-08-25,2014-08-30,Standard Class,United States,Columbus,Ohio,43229,East,Brendan Sweed,Corporate,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,2014,8,August,3,Monday,35,5,-80.05594405594407,0.9533333333333333
8887,CA-2014-107398,OFF-BI-10002103,20.86,8,0.7,-16.6848,BS-11590,2014-08-25,2014-08-30,Standard Class,United States,Columbus,Ohio,43229,East,Brendan Sweed,Corporate,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",2014,8,August,3,Monday,35,5,-79.98465963566635,2.6075
8888,CA-2014-169642,OFF-ST-10002574,276.28,2,0.0,0.0,BB-10990,2014-07-27,2014-07-30,Second Class,United States,Los Angeles,California,90036,West,Barry Blumstein,Corporate,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",2014,7,July,3,Sunday,30,3,0.0,138.14
8889,CA-2017-103968,FUR-FU-10003394,629.64,9,0.0,107.0388,ML-17755,2017-12-01,2017-12-07,Standard Class,United States,Stockton,California,95207,West,Max Ludwig,Home Office,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",2017,12,December,4,Friday,48,6,17.0,69.96
8890,CA-2016-147256,TEC-PH-10003072,449.97,3,0.0,220.4853,FC-14245,2016-10-17,2016-10-21,Second Class,United States,Columbia,Missouri,65203,Central,Frank Carlisle,Home Office,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,2016,10,October,4,Monday,42,4,48.99999999999999,149.99
8891,CA-2016-147256,OFF-AP-10003057,1927.59,7,0.0,751.7601,FC-14245,2016-10-17,2016-10-21,Second Class,United States,Columbia,Missouri,65203,Central,Frank Carlisle,Home Office,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,2016,10,October,4,Monday,42,4,39.0,275.37
8892,CA-2016-162159,FUR-CH-10001146,121.78,2,0.0,30.445,CR-12625,2016-09-16,2016-09-18,First Class,United States,Columbus,Georgia,31907,South,Corey Roper,Home Office,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",2016,9,September,3,Friday,37,2,25.0,60.89
8893,CA-2015-111038,FUR-CH-10003973,2676.67,9,0.2,267.6672,LC-16960,2015-12-01,2015-12-06,Standard Class,United States,San Diego,California,92037,West,Lindsay Castell,Home Office,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,2015,12,December,4,Tuesday,49,5,10.000007471970768,297.40777777777777
8894,CA-2014-124723,FUR-TA-10001307,489.23,2,0.3,41.934,GZ-14470,2014-08-05,2014-08-12,Standard Class,United States,Texas City,Texas,77590,Central,Gary Zandusky,Consumer,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",2014,8,August,3,Tuesday,32,7,8.57142857142857,244.615
8895,CA-2016-167241,FUR-FU-10004071,312.03,3,0.0,43.6842,BD-11320,2016-08-15,2016-08-22,Standard Class,United States,Los Angeles,California,90004,West,Bill Donatelli,Consumer,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,2016,8,August,3,Monday,33,7,14.000000000000002,104.00999999999999
8896,CA-2016-167241,OFF-ST-10001505,17.94,3,0.0,3.0498,BD-11320,2016-08-15,2016-08-22,Standard Class,United States,Los Angeles,California,90004,West,Bill Donatelli,Consumer,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",2016,8,August,3,Monday,33,7,17.0,5.98
8897,CA-2016-167241,TEC-PH-10004614,165.6,3,0.2,10.35,BD-11320,2016-08-15,2016-08-22,Standard Class,United States,Los Angeles,California,90004,West,Bill Donatelli,Consumer,Technology,Phones,AT&T 841000 Phone,2016,8,August,3,Monday,33,7,6.25,55.199999999999996
8898,CA-2016-167241,OFF-PA-10004911,37.52,4,0.0,18.0096,BD-11320,2016-08-15,2016-08-22,Standard Class,United States,Los Angeles,California,90004,West,Bill Donatelli,Consumer,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",2016,8,August,3,Monday,33,7,47.99999999999999,9.38
8899,CA-2015-163237,TEC-PH-10003601,494.97,3,0.0,148.491,EM-14095,2015-08-07,2015-08-09,Second Class,United States,Springfield,Virginia,22153,South,Eudokia Martin,Corporate,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",2015,8,August,3,Friday,32,2,30.0,164.99
8900,CA-2015-163237,OFF-LA-10004545,25.06,2,0.0,11.7782,EM-14095,2015-08-07,2015-08-09,Second Class,United States,Springfield,Virginia,22153,South,Eudokia Martin,Corporate,Office Supplies,Labels,Avery 50,2015,8,August,3,Friday,32,2,47.0,12.53
8901,CA-2016-150483,FUR-FU-10001379,32.06,3,0.6,-12.8256,BP-11290,2016-05-31,2016-06-04,Standard Class,United States,Decatur,Illinois,62521,Central,Beth Paige,Consumer,Furniture,Furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock",2016,5,May,2,Tuesday,22,4,-40.00499064254522,10.686666666666667
8902,CA-2016-150483,OFF-PA-10001846,18.5,4,0.2,6.7048,BP-11290,2016-05-31,2016-06-04,Standard Class,United States,Decatur,Illinois,62521,Central,Beth Paige,Consumer,Office Supplies,Paper,Xerox 1899,2016,5,May,2,Tuesday,22,4,36.24216216216216,4.625
8903,CA-2016-150483,FUR-CH-10000422,191.08,3,0.3,-38.2158,BP-11290,2016-05-31,2016-06-04,Standard Class,United States,Decatur,Illinois,62521,Central,Beth Paige,Consumer,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,2016,5,May,2,Tuesday,22,4,-19.999895331798196,63.693333333333335
8904,CA-2016-150483,OFF-PA-10004621,10.37,2,0.2,3.6288,BP-11290,2016-05-31,2016-06-04,Standard Class,United States,Decatur,Illinois,62521,Central,Beth Paige,Consumer,Office Supplies,Paper,Xerox 212,2016,5,May,2,Tuesday,22,4,34.993249758919966,5.185
8905,US-2016-126431,OFF-LA-10001474,30.53,1,0.0,14.0438,SU-20665,2016-07-01,2016-07-01,Same Day,United States,New York City,New York,10009,East,Stephanie Ulpright,Home Office,Office Supplies,Labels,Avery 477,2016,7,July,3,Friday,26,0,46.0,30.53
8906,US-2016-126431,TEC-AC-10001635,30.84,3,0.0,6.168,SU-20665,2016-07-01,2016-07-01,Same Day,United States,New York City,New York,10009,East,Stephanie Ulpright,Home Office,Technology,Accessories,KeyTronic KT400U2 - Keyboard - Black,2016,7,July,3,Friday,26,0,20.0,10.28
8907,US-2016-126431,OFF-PA-10001950,75.06,9,0.0,33.777,SU-20665,2016-07-01,2016-07-01,Same Day,United States,New York City,New York,10009,East,Stephanie Ulpright,Home Office,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,2016,7,July,3,Friday,26,0,45.0,8.34
8908,CA-2016-139934,TEC-PH-10001552,66.98,7,0.2,6.6976,AY-10555,2016-12-18,2016-12-20,First Class,United States,San Francisco,California,94110,West,Andy Yotov,Corporate,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,2016,12,December,4,Sunday,50,2,9.999402806808003,9.56857142857143
8909,CA-2015-109603,OFF-PA-10003790,182.72,8,0.0,84.0512,EM-13825,2015-01-26,2015-02-01,Standard Class,United States,Moreno Valley,California,92553,West,Elizabeth Moffitt,Corporate,Office Supplies,Paper,Xerox 1991,2015,1,January,1,Monday,5,6,46.0,22.84
8910,CA-2017-160661,OFF-LA-10002475,21.93,3,0.0,10.3071,SA-20830,2017-10-28,2017-11-01,Standard Class,United States,Everett,Massachusetts,2149,East,Sue Ann Reed,Consumer,Office Supplies,Labels,Avery 519,2017,10,October,4,Saturday,43,4,47.0,7.31
8911,CA-2017-102610,TEC-AC-10000303,95.98,3,0.2,15.5961,CA-12265,2017-11-04,2017-11-08,Standard Class,United States,Chattanooga,Tennessee,37421,South,Christina Anderson,Consumer,Technology,Accessories,Logitech M510 Wireless Mouse,2017,11,November,4,Saturday,44,4,16.249322775578246,31.993333333333336
8912,CA-2017-102610,TEC-PH-10000127,143.93,9,0.2,-32.3838,CA-12265,2017-11-04,2017-11-08,Standard Class,United States,Chattanooga,Tennessee,37421,South,Christina Anderson,Consumer,Technology,Phones,iOttie XL Car Mount,2017,11,November,4,Saturday,44,4,-22.499687348016394,15.992222222222223
8913,CA-2017-102610,OFF-BI-10004364,3.56,2,0.7,-2.97,CA-12265,2017-11-04,2017-11-08,Standard Class,United States,Chattanooga,Tennessee,37421,South,Christina Anderson,Consumer,Office Supplies,Binders,Storex Dura Pro Binders,2017,11,November,4,Saturday,44,4,-83.42696629213484,1.78
8914,CA-2017-102610,OFF-LA-10002195,4.93,2,0.2,1.7248,CA-12265,2017-11-04,2017-11-08,Standard Class,United States,Chattanooga,Tennessee,37421,South,Christina Anderson,Consumer,Office Supplies,Labels,Avery 481,2017,11,November,4,Saturday,44,4,34.98580121703854,2.465
8915,US-2016-144057,OFF-ST-10001490,856.66,6,0.2,107.082,CV-12805,2016-05-09,2016-05-13,Standard Class,United States,Austin,Texas,78745,Central,Cynthia Voltz,Corporate,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",2016,5,May,2,Monday,19,4,12.499941633787033,142.77666666666667
8916,US-2016-144057,OFF-BI-10002852,13.18,4,0.8,-20.4352,CV-12805,2016-05-09,2016-05-13,Standard Class,United States,Austin,Texas,78745,Central,Cynthia Voltz,Corporate,Office Supplies,Binders,Ibico Standard Transparent Covers,2016,5,May,2,Monday,19,4,-155.04704097116843,3.295
8917,US-2016-144057,OFF-AP-10000390,48.78,4,0.8,-131.7168,CV-12805,2016-05-09,2016-05-13,Standard Class,United States,Austin,Texas,78745,Central,Cynthia Voltz,Corporate,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,2016,5,May,2,Monday,19,4,-270.0221402214022,12.195
8918,US-2016-144057,OFF-PA-10004327,76.64,2,0.2,26.824,CV-12805,2016-05-09,2016-05-13,Standard Class,United States,Austin,Texas,78745,Central,Cynthia Voltz,Corporate,Office Supplies,Paper,Xerox 1911,2016,5,May,2,Monday,19,4,35.0,38.32
8919,US-2016-144057,OFF-BI-10002353,18.53,6,0.8,-27.792,CV-12805,2016-05-09,2016-05-13,Standard Class,United States,Austin,Texas,78745,Central,Cynthia Voltz,Corporate,Office Supplies,Binders,GBC VeloBind Cover Sets,2016,5,May,2,Monday,19,4,-149.98381003777658,3.0883333333333334
8920,CA-2014-160276,FUR-FU-10003192,177.68,2,0.0,46.1968,AH-10690,2014-04-02,2014-04-08,Standard Class,United States,Virginia Beach,Virginia,23464,South,Anna Häberlin,Corporate,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,2014,4,April,2,Wednesday,14,6,26.0,88.84
8921,CA-2014-132983,TEC-AC-10000736,159.98,2,0.0,57.5928,DS-13180,2014-04-28,2014-05-03,Standard Class,United States,Jamestown,New York,14701,East,David Smith,Corporate,Technology,Accessories,Logitech G600 MMO Gaming Mouse,2014,4,April,2,Monday,18,5,36.0,79.99
8922,CA-2016-145709,TEC-PH-10003095,52.68,3,0.2,19.755,AH-10690,2016-10-04,2016-10-08,Standard Class,United States,Coral Gables,Florida,33134,South,Anna Häberlin,Corporate,Technology,Phones,Samsung HM1900 Bluetooth Headset,2016,10,October,4,Tuesday,40,4,37.5,17.56
